student_id,semester,year,class_id,grade,exam_type,tier_kmeans,difficulty_tier
0000002420,Spring,2024,C0017,3.7,in-person,Low,Hard
0000002421,Spring,2024,C0017,3.9,in-person,Low,Hard
0000002421,Spring,2024,C0017,2.3,in-person,Low,Hard
0000002423,Spring,2024,C0017,3.9,in-person,Low,Hard
0000002423,Spring,2024,C0017,2.9,in-person,Low,Hard
0000002424,Spring,2024,C0017,2.7,in-person,Medium,Hard
0000002424,Spring,2024,C0017,4.3,in-person,Medium,Hard
0000002440,Spring,2024,C0017,4.0,in-person,Medium,Hard
0000002440,Spring,2024,C0017,4.8,in-person,Medium,Hard
0000002442,Spring,2024,C0017,2.7,in-person,Medium,Hard
0000002442,Spring,2024,C0017,2.0,in-person,Medium,Hard
0000002443,Spring,2024,C0017,4.0,in-person,Medium,Hard
0000002443,Spring,2024,C0017,4.0,in-person,Medium,Hard
0000002444,Spring,2024,C0017,5.4,in-person,Medium,Hard
0000002444,Spring,2024,C0017,3.9,in-person,Medium,Hard
0000002447,Spring,2024,C0017,3.7,in-person,Low,Hard
0000002447,Spring,2024,C0017,2.7,in-person,Low,Hard
0000001741,Spring,2024,C0018,3.7,take-home,Low,Hard
0000001741,Spring,2024,C0018,2.6,take-home,Low,Hard
0000001743,Spring,2024,C0018,6.0,take-home,High,Hard
0000001743,Spring,2024,C0018,5.0,take-home,High,Hard
0000001748,Spring,2024,C0018,2.9,take-home,Low,Hard
0000001748,Spring,2024,C0018,4.2,take-home,Low,Hard
0000001752,Spring,2024,C0018,1.9,take-home,Medium,Hard
0000001752,Spring,2024,C0018,4.1,take-home,Medium,Hard
0000001754,Spring,2024,C0018,2.3,take-home,Medium,Hard
0000001754,Spring,2024,C0018,3.8,take-home,Medium,Hard
0000001755,Spring,2024,C0018,3.7,take-home,Medium,Hard
0000001755,Spring,2024,C0018,5.1,take-home,Medium,Hard
0000001761,Spring,2024,C0018,3.4,take-home,Medium,Hard
0000001761,Spring,2024,C0018,5.1,take-home,Medium,Hard
0000001763,Spring,2024,C0018,4.6,take-home,High,Hard
0000001763,Spring,2024,C0018,4.6,take-home,High,Hard
0000001768,Spring,2024,C0018,4.6,take-home,Low,Hard
0000001768,Spring,2024,C0018,2.5,take-home,Low,Hard
0000001775,Spring,2024,C0018,2.6,take-home,High,Hard
0000001775,Spring,2024,C0018,3.4,take-home,High,Hard
0000001787,Spring,2024,C0018,5.4,take-home,High,Hard
0000001787,Spring,2024,C0018,6.8,take-home,High,Hard
0000001788,Spring,2024,C0018,4.4,take-home,Low,Hard
0000001788,Spring,2024,C0018,3.9,take-home,Low,Hard
0000001792,Spring,2024,C0018,4.2,take-home,High,Hard
0000001792,Spring,2024,C0018,4.7,take-home,High,Hard
0000001793,Spring,2024,C0018,2.3,take-home,Low,Hard
0000001793,Spring,2024,C0018,2.4,take-home,Low,Hard
0000001799,Spring,2024,C0018,3.0,take-home,Low,Hard
0000001799,Spring,2024,C0018,2.8,take-home,Low,Hard
0000001812,Spring,2024,C0018,3.9,take-home,Low,Hard
0000001812,Spring,2024,C0018,1.0,take-home,Low,Hard
0000001815,Spring,2024,C0018,2.7,take-home,Low,Hard
0000001815,Spring,2024,C0018,3.3,take-home,Low,Hard
0000001816,Spring,2024,C0018,1.1,take-home,Medium,Hard
0000001816,Spring,2024,C0018,2.7,take-home,Medium,Hard
0000001820,Spring,2024,C0018,5.9,take-home,High,Hard
0000001820,Spring,2024,C0018,4.8,take-home,High,Hard
0000001837,Spring,2024,C0018,3.5,take-home,Medium,Hard
0000001837,Spring,2024,C0018,5.0,take-home,Medium,Hard
0000001848,Spring,2024,C0018,2.8,take-home,Medium,Hard
0000001848,Spring,2024,C0018,3.5,take-home,Medium,Hard
0000001851,Spring,2024,C0018,1.7,take-home,Medium,Hard
0000001851,Spring,2024,C0018,2.5,take-home,Medium,Hard
0000001865,Spring,2024,C0018,2.1,take-home,Medium,Hard
0000001865,Spring,2024,C0018,4.9,take-home,Medium,Hard
0000001869,Spring,2024,C0018,4.6,take-home,Medium,Hard
0000001869,Spring,2024,C0018,2.4,take-home,Medium,Hard
0000001870,Spring,2024,C0018,1.0,take-home,Low,Hard
0000001870,Spring,2024,C0018,1.7,take-home,Low,Hard
0000001875,Spring,2024,C0018,2.8,take-home,Low,Hard
0000001875,Spring,2024,C0018,1.5,take-home,Low,Hard
0000001884,Spring,2024,C0018,1.6,take-home,Medium,Hard
0000001884,Spring,2024,C0018,4.0,take-home,Medium,Hard
0000001887,Spring,2024,C0018,1.5,take-home,Low,Hard
0000001887,Spring,2024,C0018,2.1,take-home,Low,Hard
0000001888,Spring,2024,C0018,2.3,take-home,Low,Hard
0000001888,Spring,2024,C0018,3.1,take-home,Low,Hard
0000001890,Spring,2024,C0018,4.1,take-home,Low,Hard
0000001890,Spring,2024,C0018,2.1,take-home,Low,Hard
0000001892,Spring,2024,C0018,4.6,take-home,Medium,Hard
0000001892,Spring,2024,C0018,3.6,take-home,Medium,Hard
0000001919,Spring,2024,C0018,3.0,take-home,Medium,Hard
0000001919,Spring,2024,C0018,2.7,take-home,Medium,Hard
0000001926,Spring,2024,C0018,6.3,take-home,High,Hard
0000001926,Spring,2024,C0018,4.4,take-home,High,Hard
0000001928,Spring,2024,C0018,2.3,take-home,Low,Hard
0000001928,Spring,2024,C0018,3.9,take-home,Low,Hard
0000001930,Spring,2024,C0018,1.6,take-home,Low,Hard
0000001930,Spring,2024,C0018,1.6,take-home,Low,Hard
0000001934,Spring,2024,C0018,3.5,take-home,High,Hard
0000001934,Spring,2024,C0018,6.0,take-home,High,Hard
0000001940,Spring,2024,C0018,5.0,take-home,High,Hard
0000001940,Spring,2024,C0018,4.5,take-home,High,Hard
0000001950,Spring,2024,C0018,5.3,take-home,High,Hard
0000001950,Spring,2024,C0018,4.1,take-home,High,Hard
0000001952,Spring,2024,C0018,3.8,take-home,Medium,Hard
0000001952,Spring,2024,C0018,5.3,take-home,Medium,Hard
0000001959,Spring,2024,C0018,5.5,take-home,High,Hard
0000001959,Spring,2024,C0018,4.0,take-home,High,Hard
0000001965,Spring,2024,C0018,3.8,take-home,Low,Hard
0000001965,Spring,2024,C0018,2.9,take-home,Low,Hard
0000001968,Spring,2024,C0018,4.1,take-home,High,Hard
0000001968,Spring,2024,C0018,6.1,take-home,High,Hard
0000001972,Spring,2024,C0018,3.9,take-home,Medium,Hard
0000001972,Spring,2024,C0018,2.9,take-home,Medium,Hard
0000001980,Spring,2024,C0018,5.0,take-home,High,Hard
0000001980,Spring,2024,C0018,4.0,take-home,High,Hard
0000001983,Spring,2024,C0018,2.6,take-home,High,Hard
0000001983,Spring,2024,C0018,5.0,take-home,High,Hard
0000001988,Spring,2024,C0018,1.0,take-home,Low,Hard
0000001988,Spring,2024,C0018,2.2,take-home,Low,Hard
0000001992,Spring,2024,C0018,5.9,take-home,High,Hard
0000001992,Spring,2024,C0018,4.8,take-home,High,Hard
0000002012,Spring,2024,C0018,2.7,take-home,Low,Hard
0000002012,Spring,2024,C0018,1.0,take-home,Low,Hard
0000002017,Spring,2024,C0018,2.4,take-home,Low,Hard
0000002017,Spring,2024,C0018,4.7,take-home,Low,Hard
0000002027,Spring,2024,C0018,1.9,take-home,Medium,Hard
0000002027,Spring,2024,C0018,3.7,take-home,Medium,Hard
0000002029,Spring,2024,C0018,2.0,take-home,Low,Hard
0000002029,Spring,2024,C0018,2.8,take-home,Low,Hard
0000002047,Spring,2024,C0018,2.9,take-home,Medium,Hard
0000002047,Spring,2024,C0018,4.1,take-home,Medium,Hard
0000002048,Spring,2024,C0018,5.3,take-home,Medium,Hard
0000002048,Spring,2024,C0018,4.5,take-home,Medium,Hard
0000002052,Spring,2024,C0018,7.7,take-home,High,Hard
0000002052,Spring,2024,C0018,4.7,take-home,High,Hard
0000002063,Spring,2024,C0018,4.6,take-home,Medium,Hard
0000002063,Spring,2024,C0018,3.5,take-home,Medium,Hard
0000002065,Spring,2024,C0018,3.1,take-home,Low,Hard
0000002065,Spring,2024,C0018,2.8,take-home,Low,Hard
0000002069,Spring,2024,C0018,1.0,take-home,Low,Hard
0000002069,Spring,2024,C0018,1.2,take-home,Low,Hard
0000002071,Spring,2024,C0018,1.0,take-home,Low,Hard
0000002071,Spring,2024,C0018,5.5,take-home,Low,Hard
0000002086,Spring,2024,C0018,6.5,take-home,Medium,Hard
0000002086,Spring,2024,C0018,5.9,take-home,Medium,Hard
0000002090,Spring,2024,C0018,4.4,take-home,High,Hard
0000002090,Spring,2024,C0018,5.5,take-home,High,Hard
0000002092,Spring,2024,C0018,3.8,take-home,Medium,Hard
0000002092,Spring,2024,C0018,3.1,take-home,Medium,Hard
0000002103,Spring,2024,C0018,1.8,take-home,Medium,Hard
0000002103,Spring,2024,C0018,3.0,take-home,Medium,Hard
0000002109,Spring,2024,C0018,4.3,take-home,High,Hard
0000002109,Spring,2024,C0018,2.8,take-home,High,Hard
0000002110,Spring,2024,C0018,2.5,take-home,Low,Hard
0000002110,Spring,2024,C0018,1.4,take-home,Low,Hard
0000002115,Spring,2024,C0018,1.4,take-home,Low,Hard
0000002115,Spring,2024,C0018,2.4,take-home,Low,Hard
0000002118,Spring,2024,C0018,4.0,take-home,Medium,Hard
0000002118,Spring,2024,C0018,3.9,take-home,Medium,Hard
0000002124,Spring,2024,C0018,3.5,take-home,Medium,Hard
0000002124,Spring,2024,C0018,6.6,take-home,Medium,Hard
0000002126,Spring,2024,C0018,4.1,take-home,Medium,Hard
0000002126,Spring,2024,C0018,4.4,take-home,Medium,Hard
0000002133,Spring,2024,C0018,7.0,take-home,High,Hard
0000002133,Spring,2024,C0018,4.6,take-home,High,Hard
0000002137,Spring,2024,C0018,1.0,take-home,Low,Hard
0000002137,Spring,2024,C0018,1.0,take-home,Low,Hard
0000002139,Spring,2024,C0018,1.3,take-home,Low,Hard
0000002139,Spring,2024,C0018,4.7,take-home,Low,Hard
0000002151,Spring,2024,C0018,4.4,take-home,Low,Hard
0000002151,Spring,2024,C0018,3.5,take-home,Low,Hard
0000002153,Spring,2024,C0018,6.5,take-home,Medium,Hard
0000002153,Spring,2024,C0018,2.6,take-home,Medium,Hard
0000002156,Spring,2024,C0018,5.0,take-home,Medium,Hard
0000002156,Spring,2024,C0018,6.9,take-home,Medium,Hard
0000002161,Spring,2024,C0018,4.0,take-home,High,Hard
0000002161,Spring,2024,C0018,5.4,take-home,High,Hard
0000002168,Spring,2024,C0018,2.5,take-home,Medium,Hard
0000002168,Spring,2024,C0018,4.1,take-home,Medium,Hard
0000002179,Spring,2024,C0018,5.2,take-home,High,Hard
0000002179,Spring,2024,C0018,5.6,take-home,High,Hard
0000002183,Spring,2024,C0018,2.4,take-home,Medium,Hard
0000002183,Spring,2024,C0018,3.7,take-home,Medium,Hard
0000002187,Spring,2024,C0018,1.4,take-home,Low,Hard
0000002187,Spring,2024,C0018,1.8,take-home,Low,Hard
0000002193,Spring,2024,C0018,1.7,take-home,Low,Hard
0000002193,Spring,2024,C0018,1.0,take-home,Low,Hard
0000002202,Spring,2024,C0018,4.1,take-home,High,Hard
0000002202,Spring,2024,C0018,5.5,take-home,High,Hard
0000002208,Spring,2024,C0018,2.7,take-home,Medium,Hard
0000002208,Spring,2024,C0018,3.0,take-home,Medium,Hard
0000002209,Spring,2024,C0018,5.8,take-home,High,Hard
0000002209,Spring,2024,C0018,4.8,take-home,High,Hard
0000002211,Spring,2024,C0018,5.2,take-home,High,Hard
0000002211,Spring,2024,C0018,4.3,take-home,High,Hard
0000002215,Spring,2024,C0018,5.3,take-home,Medium,Hard
0000002215,Spring,2024,C0018,2.8,take-home,Medium,Hard
0000002221,Spring,2024,C0018,1.4,take-home,Medium,Hard
0000002221,Spring,2024,C0018,2.4,take-home,Medium,Hard
0000002223,Spring,2024,C0018,1.9,take-home,Low,Hard
0000002223,Spring,2024,C0018,4.0,take-home,Low,Hard
0000002228,Spring,2024,C0018,1.0,take-home,Low,Hard
0000002228,Spring,2024,C0018,1.2,take-home,Low,Hard
0000002237,Spring,2024,C0018,4.1,take-home,Medium,Hard
0000002237,Spring,2024,C0018,2.6,take-home,Medium,Hard
0000002258,Spring,2024,C0018,3.6,take-home,Low,Hard
0000002258,Spring,2024,C0018,3.6,take-home,Low,Hard
0000002267,Spring,2024,C0018,5.1,take-home,High,Hard
0000002267,Spring,2024,C0018,4.2,take-home,High,Hard
0000002270,Spring,2024,C0018,2.4,take-home,Medium,Hard
0000002270,Spring,2024,C0018,2.9,take-home,Medium,Hard
0000002301,Spring,2024,C0018,1.0,take-home,Low,Hard
0000002301,Spring,2024,C0018,1.3,take-home,Low,Hard
0000002315,Spring,2024,C0018,4.2,take-home,High,Hard
0000002315,Spring,2024,C0018,4.8,take-home,High,Hard
0000002320,Spring,2024,C0018,4.8,take-home,Medium,Hard
0000002320,Spring,2024,C0018,5.8,take-home,Medium,Hard
0000002321,Spring,2024,C0018,5.8,take-home,Medium,Hard
0000002321,Spring,2024,C0018,5.6,take-home,Medium,Hard
0000002323,Spring,2024,C0018,1.4,take-home,Low,Hard
0000002323,Spring,2024,C0018,1.0,take-home,Low,Hard
0000002324,Spring,2024,C0018,5.0,take-home,High,Hard
0000002324,Spring,2024,C0018,5.2,take-home,High,Hard
0000002326,Spring,2024,C0018,1.0,take-home,Medium,Hard
0000002326,Spring,2024,C0018,3.6,take-home,Medium,Hard
0000002331,Spring,2024,C0018,2.3,take-home,Low,Hard
0000002331,Spring,2024,C0018,2.0,take-home,Low,Hard
0000002341,Spring,2024,C0018,2.9,take-home,Medium,Hard
0000002341,Spring,2024,C0018,1.2,take-home,Medium,Hard
0000002354,Spring,2024,C0018,3.5,take-home,Low,Hard
0000002354,Spring,2024,C0018,3.5,take-home,Low,Hard
0000002360,Spring,2024,C0018,2.0,take-home,Low,Hard
0000002360,Spring,2024,C0018,2.5,take-home,Low,Hard
0000002367,Spring,2024,C0018,4.0,take-home,Medium,Hard
0000002367,Spring,2024,C0018,3.7,take-home,Medium,Hard
0000002375,Spring,2024,C0018,5.1,take-home,Medium,Hard
0000002375,Spring,2024,C0018,3.7,take-home,Medium,Hard
0000002394,Spring,2024,C0018,5.2,take-home,High,Hard
0000002394,Spring,2024,C0018,6.4,take-home,High,Hard
0000002399,Spring,2024,C0018,8.9,take-home,High,Hard
0000002399,Spring,2024,C0018,5.8,take-home,High,Hard
0000002401,Spring,2024,C0018,2.4,take-home,Low,Hard
0000002401,Spring,2024,C0018,3.1,take-home,Low,Hard
0000002402,Spring,2024,C0018,3.4,take-home,Medium,Hard
0000002402,Spring,2024,C0018,1.6,take-home,Medium,Hard
0000002414,Spring,2024,C0018,2.7,take-home,Medium,Hard
0000002414,Spring,2024,C0018,2.3,take-home,Medium,Hard
0000002418,Spring,2024,C0018,4.6,take-home,Medium,Hard
0000002418,Spring,2024,C0018,2.9,take-home,Medium,Hard
0000002425,Spring,2024,C0018,5.4,take-home,Medium,Hard
0000002425,Spring,2024,C0018,6.1,take-home,Medium,Hard
0000002427,Spring,2024,C0018,3.4,take-home,Medium,Hard
0000002427,Spring,2024,C0018,5.1,take-home,Medium,Hard
0000002428,Spring,2024,C0018,3.1,take-home,Medium,Hard
0000002428,Spring,2024,C0018,1.6,take-home,Medium,Hard
0000002430,Spring,2024,C0018,5.0,take-home,High,Hard
0000002430,Spring,2024,C0018,3.4,take-home,High,Hard
0000002440,Spring,2024,C0018,4.8,take-home,Medium,Hard
0000002440,Spring,2024,C0018,4.6,take-home,Medium,Hard
0000002447,Spring,2024,C0018,3.6,take-home,Low,Hard
0000002447,Spring,2024,C0018,3.8,take-home,Low,Hard
0000002449,Spring,2024,C0018,5.1,take-home,Medium,Hard
0000002449,Spring,2024,C0018,6.2,take-home,Medium,Hard
0000001737,Spring,2024,C0019,3.6,in-person,Low,Hard
0000001737,Spring,2024,C0019,3.3,in-person,Low,Hard
0000001742,Spring,2024,C0019,3.8,in-person,Medium,Hard
0000001742,Spring,2024,C0019,4.9,in-person,Medium,Hard
0000001743,Spring,2024,C0019,5.5,in-person,High,Hard
0000001743,Spring,2024,C0019,6.0,in-person,High,Hard
0000001745,Spring,2024,C0019,2.6,in-person,Low,Hard
0000001745,Spring,2024,C0019,2.3,in-person,Low,Hard
0000001750,Spring,2024,C0019,4.1,in-person,Low,Hard
0000001750,Spring,2024,C0019,3.0,in-person,Low,Hard
0000001751,Spring,2024,C0019,2.3,in-person,Low,Hard
0000001751,Spring,2024,C0019,2.6,in-person,Low,Hard
0000001756,Spring,2024,C0019,4.3,in-person,High,Hard
0000001756,Spring,2024,C0019,1.7,in-person,High,Hard
0000001757,Spring,2024,C0019,4.5,in-person,Medium,Hard
0000001757,Spring,2024,C0019,5.5,in-person,Medium,Hard
0000001763,Spring,2024,C0019,5.7,in-person,High,Hard
0000001763,Spring,2024,C0019,6.3,in-person,High,Hard
0000001781,Spring,2024,C0019,5.4,in-person,High,Hard
0000001781,Spring,2024,C0019,4.3,in-person,High,Hard
0000001783,Spring,2024,C0019,5.2,in-person,High,Hard
0000001783,Spring,2024,C0019,3.4,in-person,High,Hard
0000001785,Spring,2024,C0019,6.3,in-person,High,Hard
0000001785,Spring,2024,C0019,6.8,in-person,High,Hard
0000001798,Spring,2024,C0019,1.0,in-person,Low,Hard
0000001798,Spring,2024,C0019,1.5,in-person,Low,Hard
0000001809,Spring,2024,C0019,3.5,in-person,Medium,Hard
0000001809,Spring,2024,C0019,3.7,in-person,Medium,Hard
0000001810,Spring,2024,C0019,5.2,in-person,Medium,Hard
0000001810,Spring,2024,C0019,6.6,in-person,Medium,Hard
0000001811,Spring,2024,C0019,3.1,in-person,Medium,Hard
0000001811,Spring,2024,C0019,2.0,in-person,Medium,Hard
0000001814,Spring,2024,C0019,3.4,in-person,Low,Hard
0000001814,Spring,2024,C0019,3.7,in-person,Low,Hard
0000001817,Spring,2024,C0019,2.8,in-person,Low,Hard
0000001817,Spring,2024,C0019,2.0,in-person,Low,Hard
0000001818,Spring,2024,C0019,4.1,in-person,Low,Hard
0000001818,Spring,2024,C0019,2.6,in-person,Low,Hard
0000001821,Spring,2024,C0019,3.7,in-person,Low,Hard
0000001821,Spring,2024,C0019,2.9,in-person,Low,Hard
0000001824,Spring,2024,C0019,2.9,in-person,Low,Hard
0000001824,Spring,2024,C0019,4.2,in-person,Low,Hard
0000001825,Spring,2024,C0019,3.2,in-person,High,Hard
0000001825,Spring,2024,C0019,4.0,in-person,High,Hard
0000001828,Spring,2024,C0019,4.1,in-person,Medium,Hard
0000001828,Spring,2024,C0019,4.9,in-person,Medium,Hard
0000001830,Spring,2024,C0019,2.0,in-person,Low,Hard
0000001830,Spring,2024,C0019,2.9,in-person,Low,Hard
0000001838,Spring,2024,C0019,3.2,in-person,Medium,Hard
0000001838,Spring,2024,C0019,4.5,in-person,Medium,Hard
0000001840,Spring,2024,C0019,4.6,in-person,Medium,Hard
0000001840,Spring,2024,C0019,4.9,in-person,Medium,Hard
0000001842,Spring,2024,C0019,4.8,in-person,Medium,Hard
0000001842,Spring,2024,C0019,4.8,in-person,Medium,Hard
0000001846,Spring,2024,C0019,4.9,in-person,High,Hard
0000001846,Spring,2024,C0019,5.3,in-person,High,Hard
0000001850,Spring,2024,C0019,4.2,in-person,High,Hard
0000001850,Spring,2024,C0019,5.6,in-person,High,Hard
0000001852,Spring,2024,C0019,1.7,in-person,Low,Hard
0000001852,Spring,2024,C0019,3.9,in-person,Low,Hard
0000001856,Spring,2024,C0019,4.7,in-person,High,Hard
0000001856,Spring,2024,C0019,1.9,in-person,High,Hard
0000001858,Spring,2024,C0019,5.7,in-person,High,Hard
0000001858,Spring,2024,C0019,4.9,in-person,High,Hard
0000001866,Spring,2024,C0019,2.3,in-person,Low,Hard
0000001866,Spring,2024,C0019,1.0,in-person,Low,Hard
0000001867,Spring,2024,C0019,5.6,in-person,Medium,Hard
0000001867,Spring,2024,C0019,5.7,in-person,Medium,Hard
0000001868,Spring,2024,C0019,3.9,in-person,Medium,Hard
0000001868,Spring,2024,C0019,2.9,in-person,Medium,Hard
0000001871,Spring,2024,C0019,2.7,in-person,Medium,Hard
0000001871,Spring,2024,C0019,2.2,in-person,Medium,Hard
0000001872,Spring,2024,C0019,5.9,in-person,High,Hard
0000001872,Spring,2024,C0019,2.3,in-person,High,Hard
0000001878,Spring,2024,C0019,2.3,in-person,Medium,Hard
0000001878,Spring,2024,C0019,2.6,in-person,Medium,Hard
0000001892,Spring,2024,C0019,5.2,in-person,Medium,Hard
0000001892,Spring,2024,C0019,3.2,in-person,Medium,Hard
0000001897,Spring,2024,C0019,5.4,in-person,Medium,Hard
0000001897,Spring,2024,C0019,5.2,in-person,Medium,Hard
0000001907,Spring,2024,C0019,3.7,in-person,High,Hard
0000001907,Spring,2024,C0019,5.7,in-person,High,Hard
0000001911,Spring,2024,C0019,4.2,in-person,Medium,Hard
0000001911,Spring,2024,C0019,3.4,in-person,Medium,Hard
0000001913,Spring,2024,C0019,6.2,in-person,Medium,Hard
0000001913,Spring,2024,C0019,4.4,in-person,Medium,Hard
0000001916,Spring,2024,C0019,3.4,in-person,Medium,Hard
0000001916,Spring,2024,C0019,3.3,in-person,Medium,Hard
0000001925,Spring,2024,C0019,4.2,in-person,High,Hard
0000001925,Spring,2024,C0019,3.7,in-person,High,Hard
0000001939,Spring,2024,C0019,4.9,in-person,Medium,Hard
0000001939,Spring,2024,C0019,3.7,in-person,Medium,Hard
0000001941,Spring,2024,C0019,4.0,in-person,Medium,Hard
0000001941,Spring,2024,C0019,3.1,in-person,Medium,Hard
0000001946,Spring,2024,C0019,5.4,in-person,High,Hard
0000001946,Spring,2024,C0019,3.1,in-person,High,Hard
0000001952,Spring,2024,C0019,2.8,in-person,Medium,Hard
0000001952,Spring,2024,C0019,4.5,in-person,Medium,Hard
0000001953,Spring,2024,C0019,3.6,in-person,Low,Hard
0000001953,Spring,2024,C0019,3.3,in-person,Low,Hard
0000001968,Spring,2024,C0019,4.7,in-person,High,Hard
0000001968,Spring,2024,C0019,4.3,in-person,High,Hard
0000001973,Spring,2024,C0019,4.1,in-person,Medium,Hard
0000001973,Spring,2024,C0019,4.0,in-person,Medium,Hard
0000001974,Spring,2024,C0019,1.0,in-person,Medium,Hard
0000001974,Spring,2024,C0019,2.6,in-person,Medium,Hard
0000001977,Spring,2024,C0019,6.3,in-person,High,Hard
0000001977,Spring,2024,C0019,4.6,in-person,High,Hard
0000001984,Spring,2024,C0019,3.0,in-person,Low,Hard
0000001984,Spring,2024,C0019,1.9,in-person,Low,Hard
0000001986,Spring,2024,C0019,2.5,in-person,Low,Hard
0000001986,Spring,2024,C0019,2.5,in-person,Low,Hard
0000001998,Spring,2024,C0019,3.3,in-person,Medium,Hard
0000001998,Spring,2024,C0019,2.7,in-person,Medium,Hard
0000002001,Spring,2024,C0019,5.4,in-person,High,Hard
0000002001,Spring,2024,C0019,4.9,in-person,High,Hard
0000002004,Spring,2024,C0019,4.3,in-person,Medium,Hard
0000002004,Spring,2024,C0019,2.5,in-person,Medium,Hard
0000002007,Spring,2024,C0019,5.2,in-person,High,Hard
0000002007,Spring,2024,C0019,1.4,in-person,High,Hard
0000002016,Spring,2024,C0019,2.3,in-person,Low,Hard
0000002016,Spring,2024,C0019,2.0,in-person,Low,Hard
0000002017,Spring,2024,C0019,1.4,in-person,Low,Hard
0000002017,Spring,2024,C0019,5.1,in-person,Low,Hard
0000002021,Spring,2024,C0019,3.1,in-person,Low,Hard
0000002021,Spring,2024,C0019,2.0,in-person,Low,Hard
0000002024,Spring,2024,C0019,4.1,in-person,Medium,Hard
0000002024,Spring,2024,C0019,3.4,in-person,Medium,Hard
0000002025,Spring,2024,C0019,2.7,in-person,Medium,Hard
0000002025,Spring,2024,C0019,2.2,in-person,Medium,Hard
0000002028,Spring,2024,C0019,4.4,in-person,Medium,Hard
0000002028,Spring,2024,C0019,5.1,in-person,Medium,Hard
0000002036,Spring,2024,C0019,3.5,in-person,Medium,Hard
0000002036,Spring,2024,C0019,3.8,in-person,Medium,Hard
0000002039,Spring,2024,C0019,2.7,in-person,Medium,Hard
0000002039,Spring,2024,C0019,2.4,in-person,Medium,Hard
0000002052,Spring,2024,C0019,4.6,in-person,High,Hard
0000002052,Spring,2024,C0019,6.8,in-person,High,Hard
0000002056,Spring,2024,C0019,5.5,in-person,High,Hard
0000002056,Spring,2024,C0019,5.8,in-person,High,Hard
0000002063,Spring,2024,C0019,3.0,in-person,Medium,Hard
0000002063,Spring,2024,C0019,2.8,in-person,Medium,Hard
0000002064,Spring,2024,C0019,4.6,in-person,High,Hard
0000002064,Spring,2024,C0019,3.9,in-person,High,Hard
0000002065,Spring,2024,C0019,3.9,in-person,Low,Hard
0000002065,Spring,2024,C0019,2.9,in-person,Low,Hard
0000002068,Spring,2024,C0019,3.0,in-person,Medium,Hard
0000002068,Spring,2024,C0019,5.2,in-person,Medium,Hard
0000002069,Spring,2024,C0019,2.9,in-person,Low,Hard
0000002069,Spring,2024,C0019,2.7,in-person,Low,Hard
0000002072,Spring,2024,C0019,4.0,in-person,Medium,Hard
0000002072,Spring,2024,C0019,4.3,in-person,Medium,Hard
0000002087,Spring,2024,C0019,4.6,in-person,Medium,Hard
0000002087,Spring,2024,C0019,3.2,in-person,Medium,Hard
0000002090,Spring,2024,C0019,4.0,in-person,High,Hard
0000002090,Spring,2024,C0019,4.3,in-person,High,Hard
0000002098,Spring,2024,C0019,4.0,in-person,High,Hard
0000002098,Spring,2024,C0019,3.7,in-person,High,Hard
0000002099,Spring,2024,C0019,1.3,in-person,Low,Hard
0000002099,Spring,2024,C0019,2.4,in-person,Low,Hard
0000002107,Spring,2024,C0019,1.0,in-person,Low,Hard
0000002107,Spring,2024,C0019,1.0,in-person,Low,Hard
0000002108,Spring,2024,C0019,2.1,in-person,Medium,Hard
0000002108,Spring,2024,C0019,3.9,in-person,Medium,Hard
0000002117,Spring,2024,C0019,4.5,in-person,Medium,Hard
0000002117,Spring,2024,C0019,6.2,in-person,Medium,Hard
0000002121,Spring,2024,C0019,4.5,in-person,Low,Hard
0000002121,Spring,2024,C0019,4.1,in-person,Low,Hard
0000002124,Spring,2024,C0019,4.8,in-person,Medium,Hard
0000002124,Spring,2024,C0019,3.1,in-person,Medium,Hard
0000002128,Spring,2024,C0019,2.3,in-person,Low,Hard
0000002128,Spring,2024,C0019,1.0,in-person,Low,Hard
0000002129,Spring,2024,C0019,4.1,in-person,Medium,Hard
0000002129,Spring,2024,C0019,5.0,in-person,Medium,Hard
0000002131,Spring,2024,C0019,5.9,in-person,High,Hard
0000002131,Spring,2024,C0019,6.6,in-person,High,Hard
0000002132,Spring,2024,C0019,3.0,in-person,Medium,Hard
0000002132,Spring,2024,C0019,3.9,in-person,Medium,Hard
0000002137,Spring,2024,C0019,1.0,in-person,Low,Hard
0000002137,Spring,2024,C0019,3.4,in-person,Low,Hard
0000002152,Spring,2024,C0019,3.4,in-person,Medium,Hard
0000002152,Spring,2024,C0019,2.8,in-person,Medium,Hard
0000002159,Spring,2024,C0019,4.0,in-person,Medium,Hard
0000002159,Spring,2024,C0019,3.7,in-person,Medium,Hard
0000002160,Spring,2024,C0019,4.3,in-person,Low,Hard
0000002160,Spring,2024,C0019,4.6,in-person,Low,Hard
0000002166,Spring,2024,C0019,4.8,in-person,Low,Hard
0000002166,Spring,2024,C0019,2.3,in-person,Low,Hard
0000002168,Spring,2024,C0019,1.2,in-person,Medium,Hard
0000002168,Spring,2024,C0019,2.2,in-person,Medium,Hard
0000002176,Spring,2024,C0019,1.0,in-person,Low,Hard
0000002176,Spring,2024,C0019,2.5,in-person,Low,Hard
0000002179,Spring,2024,C0019,4.8,in-person,High,Hard
0000002179,Spring,2024,C0019,7.0,in-person,High,Hard
